Active,Date Added,Last Active,URL,Price,ZIP,City,Disposition,Details
X,21.05.2025,23.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03139121870qspobkfn.czu.4ll.89.n3.usipwf.twjoz/qiq,10000,485!12,čftlê!CveĜkpwjdf,3+kk,""
X,20.05.2025,19.07.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03138485:70czu.4ll.t.cbmlpofn/qiq,12000,486!12,čftlê!CveĜkpwjdf,3+kk,|  po rekonstrukci  |  zateplen  |  balk  
X,20.05.2025,19.07.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03138535590qspobkfn.opwfip.czuv.4ll.t.qbsl.njtufn.w.d.cvefkpwjdjdi/qiq,Vtextu,481!12,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,14.05.2025,20.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03135435820qspobkfn.czu.4ll.89/qiq,16000,481!19,čftlê!CveĜkpwjdf,3+kk,|  osobní  
X,14.05.2025,11.07.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03135762:90qspobkfn.czuv.4ll.85.n3.vm.g.kfmfob.dftlf.cvefkpwjdf/qiq,22000,481!17,čftlê!CveĜkpwjdf,3+kk,""
X,14.05.2025,18.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03135784:40qspobkfn.opwfip.czuv.4ll.w.vmjdj.opwb.dftlf.cvefkpwjdf/qiq,17900,481!12,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,12.05.2025,28.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03134658260qpeobkfn.czuv.4ll.uzo.obe.wmubwpv/qiq,Vtextu,486!12,čftlê!CveĜkpwjdf,3+kk,""
X,12.05.2025,23.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0313467:350qspobkfn.czuv.4ll.87.n.wdfmob/qiq,18000,484!93,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  MHD  
X,08.05.2025,13.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu031324913:0qspobkfn.czu.4ll.76/qiq,19000,484!52,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  |  balk  
X,08.05.2025,05.07.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03132489750qspobkfn.czu.4ll.77/qiq,21000,484!52,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  
X,06.05.2025,10.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03131923350qspobkfn.czu.4ll.82/qiq,22000,481!16,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  balk  
X,05.05.2025,29.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu031311:2880qspobkfn.npefsojip.czuv.4ll.t.mpe{jj.b.qbslpwbdjn.tubojn.d/qiq,17500,481!22,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,03.05.2025,29.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0312:428410npefsoj.czu.4ll.t.mpe{jj.b.qbslpwbojn.w.v{bwsfofn.bsfbmv/qiq,17500,481!22,čftlê!CveĜkpwjdf,3+kk,|  novostavb  |  MHD  
X,29.04.2025,01.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03128637240qspobkfn.{efofip.czuv.4ll.epcspwpetlb.dftlf.cvefkpwjdf/qiq,15000,481!17,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  |  centrum  |  MHD  
X,29.04.2025,16.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0312873:760qspobkfn.czu.4ll.pu.ptusdjmb.dftlf.cvefkpwjdf.3/qiq,15000,481!16,čftlê!CveĜkpwjdf,3+kk,""
X,28.04.2025,22.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03128111960qspobkfn.qpelspwojip.czuv.4ll.w.lmjeof.mplbmjuf.v.qbslv.tus/qiq,14000,481!16,čftlê!CveĜkpwjdf,3+kk,|  OV  |  balk  
X,28.04.2025,23.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03128185150qspobkfn.czuv.4ll.99.n.t.qbslpwbdjn.tubojn.b.tlmfqfn.u/qiq,17300,485!12,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,27.04.2025,26.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03127626130qspobkfn.czuv.4ll.86.n.dftlf.cvefkpwjdf/qiq,24990,481!16,čftlê!CveĜkpwjdf,3+kk,|  centrum  |  novostavb  |  MHD  
X,25.04.2025,25.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03126731480qspobknv.czu.4ll.nmbef.dftlf.cvefkpwjdf/qiq,15000,481!17,čftlê!CveĜkpwjdf,3+kk,|  zateplen  |  balk  
X,25.04.2025,24.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu031268921:0qspobkfn.czuv.4ll.7:.n.imvcplb.obe.wmubwpv/qiq,16500,484!52,čftlê!CveĜkpwjdf,3+kk,""
X,24.04.2025,23.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03126377590l.qspobknv.opwf.{sflpotusvpwboz.lmjnbuj{pwboz.czu.4ll.t.q/qiq,18500,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,23.04.2025,13.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu031257845:0qspobkfn.czuv.4ll.238.n.dftlf.cvefkpwjdf.vm.obesb{oj/qiq,25000,481!15,čftlê!CveĜkpwjdf,3+kk,""
X,17.04.2025,28.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03123183560qspobkfn.spejooz.evn.czu.4ll.pu.ptusdjmb.dftlf.cvefkp/qiq,15000,481!16,čftlê!CveĜkpwjdf,3+kk,""
X,16.04.2025,15.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03122777560qspobkfn.czu.4ll.825.n3.vm.nbtbszlpwb.imvcplb.obe.wmu/qiq,15000,484!52,čftlê!CveĜkpwjdf,3+kk,""
X,11.04.2025,28.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0311:364:80qspobkfn.czu.4ll.82/qiq,24000,484!52,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  balk  
X,10.04.2025,09.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03119912790qspobkfn.czuv.4ll.82.n.w.usipwzdi.twjofdi/qiq,10000,485!12,čftlê!CveĜkpwjdf,3+kk,""
X,09.04.2025,09.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03119396250qspobkfn.czuv.4ll.:9.n3.tf.{bisbepv.b.qbslpwbojn.wdfmob/qiq,20000,484!93,čftlê!CveĜkpwjdf,3+kk,""
X,08.04.2025,07.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03118:71250qspobkfn.czu.4ll.81n3.dftlf.cvefkpwjdf.3/qiq,15000,481!16,čftlê!CveĜkpwjdf,3+kk,""
X,05.04.2025,15.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03116:54380qspobkfn.{efofip.czuv.4ll.t.cbmlpofn.84n3.lpnpsb.qbsljo/qiq,17800,484!93,čftlê!CveĜkpwjdf,3+kk,|  novostavb  |  MHD  |  balk  
X,03.04.2025,06.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03116388490qspobkfn.czuv.4ll.82.n.w.usipwzdi.twjofdi/qiq,10000,485!12,čftlê!CveĜkpwjdf,3+kk,""
X,02.04.2025,01.06.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03115733790qspobkfn.obetuboebseojip.czuv.4ll.993.n.c.tnfuboz.dft/qiq,21500,481!15,čftlê!CveĜkpwjdf,3+kk,|  novostavb  |  zateplen  
X,31.03.2025,24.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03114719670qspobkfn.czuv.4ll.8:.n3.tvnbwtlb.vm.dftlf.cvefkpwjdf.8/qiq,15000,481!12,čftlê!CveĜkpwjdf,3+kk,|  balk  
X,24.03.2025,06.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu03111142:504ll.86n3.qpmjlmjojlb.tfwfs/qiq,14200,481!12,čftlê!CveĜkpwjdf,3+kk,|  OV  
X,10.03.2025,07.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02::4158440qspobkfn.czu.4ll.77/qiq,21000,484!52,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  
X,10.03.2025,07.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02::4222610qspobkfn.czu.4ll.76/qiq,19000,484!52,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  |  balk  
X,08.03.2025,05.05.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02::297::10qspobkfn.czuv.4ll.t.ufsbtpv.b.{bisbepv.:9.n.wdfmob/qiq,22000,481!18,čftlê!CveĜkpwjdf,3+kk,""
X,04.03.2025,21.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02::12:97:0qspobkfn.czu.4ll.::/qiq,25000,481!22,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,17.02.2025,09.04.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:9434:980qspobkfn.{sflpotusvpwbofip.czuv.4ll.:9.n3.wdfmob.v.d.cv/qiq,22000,484!93,čftlê!CveĜkpwjdf,3+kk,""
X,15.02.2025,15.02.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:93356860busblujwoj.czu.4.qplpkf.vm.lof{tlb.:82/qiq,5500,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,03.02.2025,25.02.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:87579440qspobkfn.opwfip.czuv.4ll.ob.{mbuf.tupdf.d.cvefkpwjdf/qiq,20000,481!16,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  |  novostavb  |  MHD  
X,02.02.2025,20.02.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:87156670qspobkfn.lpnqmfuof.wzcbwfofip.czuv.4ll.t.cbmlpofn.ob.{mbu/qiq,21000,481!16,čftlê!CveĜkpwjdf,3+kk,|  balk  
X,24.01.2025,25.03.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:82531440qspobkfn.obetuboebseojip.czuv.4ll.993.n.c.tnfuboz.dft/qiq,23500,481!15,čftlê!CveĜkpwjdf,3+kk,|  novostavb  |  zateplen  
X,20.01.2025,20.01.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:7:7832:0qspobkfn.opwfip.czuv.4ll.ob.{mbuf.tupdf.d.cvefkpwjdf/qiq,20000,481!16,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  |  novostavb  |  MHD  
X,17.01.2025,06.02.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:79214640qspobkfn.czuz.4ll.76.n3.dftlf.cvefkpwjdf.5/qiq,16000,481!12,čftlê!CveĜkpwjdf,3+kk,|  zateplen  
X,17.01.2025,13.02.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:79283630qspobkfn.czuz.4ll.::.n3.dftlf.cvefkpwjdf.k.t.cbbsb/qiq,18000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,13.01.2025,02.02.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:77411450qspobkfn.dbtufdof.wzcbwfoz.czu.4ll.t.qbslpwbdjn.tubojn.vm.v.tvebsoz.im/qiq,16000,484!52,čftlê!CveĜkpwjdf,3+kk,""
X,12.01.2025,07.03.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:76756140qspobknv.czu.4ll.uzo.obe.wmu.of{obtpw.ufnfmjo/qiq,9900,486!12,čftlê!CveĜkpwjdf,3+kk,""
X,06.01.2025,16.01.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:74148110qspobkfn.opwfip.czuv.4ll.ob.{mbuf.tupdf.d.cvefkpwjdf/qiq,20000,481!16,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  |  novostavb  |  MHD  
X,01.01.2025,08.01.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:7173:8:0qspobkfn.czuz.4ll.::.n3.dftlf.cvefkpwjdf.4/qiq,18000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,29.12.2024,16.01.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:6:5:6740qspobkfn.czuz.4ll.76.n3.dftlf.cvefkpwjdf.5/qiq,13900,481!12,čftlê!CveĜkpwjdf,3+kk,|  zateplen  
X,19.12.2024,05.01.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:66:83750qspobkfn.4ll.vm.ljkfwtlb.dftlf.cvefkpwjdf/qiq,10000,481!16,čftlê!CveĜkpwjdf,3+kk,""
X,14.12.2024,19.12.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:64665890qspobkfn.czu.4ll.77/qiq,21000,484!52,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  OV  
X,05.12.2024,18.12.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:5:688750qspobkfn.4ll.vm.ljkfwtlb.dftlf.cvefkpwjdf/qiq,10000,481!16,čftlê!CveĜkpwjdf,3+kk,""
X,29.11.2024,01.12.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:57:247:0qspobkfn.4ll.vm.ljkfwtlb.dftlf.cvefkpwjdf/qiq,10000,481!16,čftlê!CveĜkpwjdf,3+kk,""
X,27.11.2024,11.12.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:56999430qspobkfn.czuv.4ll.kj{fstlb.vm.dftlf.cvefkpwjdf.3/qiq,15000,481!22,čftlê!CveĜkpwjdf,3+kk,""
X,25.11.2024,04.12.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:55776:80qspobkfn.czuv.4ll.211.n/qiq,15000,481!15,čftlê!CveĜkpwjdf,3+kk,""
X,25.11.2024,28.11.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:55:744:0npefsoj.nf{pofupwz.czu.4ll.t.ufsbtpv.b.wzimfefn.ob.dfsopv.wf{/qiq,15500,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,22.11.2024,07.01.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:54384650qspobkfn.czuv.4ll.71.n.mjcjo/qiq,13000,484!84,čftlê!CveĜkpwjdf,3+kk,""
X,15.11.2024,18.11.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:4:795510qspobkfn.4ll.dftlf.cvefkpwjdf.lbopwojdlb.w.dfousv.dc/qiq,17000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,12.11.2024,14.11.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:49468240qspobkfn.4ll.dftlf.cvefkpwjdf.lbopwojdlb.w.dfousv.dftlzdi/qiq,17000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,08.11.2024,07.01.2025,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:47423380tmvooz.czu.4ll.64n3.usipwf.twjoz/qiq,15158,485!12,čftlê!CveĜkpwjdf,3+kk,|  zateplen  
X,28.10.2024,16.12.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:42164140qspobkfn.czuv.4ll.mjqfotlb.vm.d.cvefkpwjdf/qiq,17500,481!12,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,23.10.2024,24.10.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:396:4980qspobkfn.czu.4ll.82/qiq,18000,481!19,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,18.10.2024,01.11.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:37254480qspobkfn.czu.4ll.81n3.lsbkjotlb.vm.plsft.dftlf.cvefkpwjdf/qiq,15000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,11.10.2024,21.11.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:33:69:20qspobkfn.czu.4ll.82/qiq,20000,481!12,čftlê!CveĜkpwjdf,3+kk,|  OV  |  novostavb  |  balk  
X,05.10.2024,05.11.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:31416770qspobknv.czu.4ll/qiq,Dohodou,484!27,čftlê!CveĜkpwjdf,3+kk,|  balk  
X,01.10.2024,09.10.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:29481970qspobkfn.czuv.4ll.qsp.sflpotusvldj.w.dfousv.dc/qiq,15900,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,27.09.2024,30.09.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:2749:5:0qspobkfn.czuv.4ll.w.spejoofn.epnf.w.vmjdj.b.usbhfsb.w.dftlzdi.cvefkpwj/qiq,12000,481!21,čftlê!CveĜkpwjdf,3+kk,|  centrum  |  MHD  |  balk  
X,19.09.2024,26.09.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:239:6470obcj{jnf.l.qspobknv.czu.4ll.77n3.t.mpe{jj.ob.tjemjtuj.wmubwb.vm.lsdjop/qiq,13000,481!22,čftlê!CveĜkpwjdf,3+kk,""
X,11.09.2024,07.11.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:1:27:420qspobkfn.{efofip.czuv.4ll.w.lptufmoj.vm.w.d.cvefkpwjdjdi/qiq,12500,481!21,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  centrum  
X,04.09.2024,20.10.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:17215750qspobkfn.czuz4ll.62.n3.m.n.qbsj{lb.5934.dftlf.cvefkpwjdf.6.48112.dftlf/qiq,15500,481!12,čftlê!CveĜkpwjdf,3+kk,|  centrum  |  balk  
X,30.08.2024,08.09.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02:14897670qspobkfn.czuv.4ll.w.spejoofn.epnf.w.vmjdj.b.usbhfsb.w.dftlzdi.cvefkpwj/qiq,13000,481!21,čftlê!CveĜkpwjdf,3+kk,|  centrum  |  MHD  |  balk  
X,16.08.2024,18.09.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029:8818740qspobkfn.{sfopwpwbofip.qmof.wzcbwfofip.czuv.4ll.6:n3.w.vmjdj.dfdipwb.m/qiq,18400,484!83,čftlê!CveĜkpwjdf,3+kk,""
X,26.07.2024,28.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02999528790qspobkfn.czu.4ll.vm.nbtbszlpwb.imvcplb.obe.wmubwpv.{bisbeb.lpmbsob.tlm/qiq,13800,484!52,čftlê!CveĜkpwjdf,3+kk,|  plastová okna  
X,22.07.2024,23.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02997555860qspobkfn.czuv.4ll.dftlf.cvefkpwjdf.vm.hfofsbmb.twpcpez/qiq,16000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,18.07.2024,23.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02995917430qspobkfn.4ll.vm.wfusob.wsbup.v.dc/qiq,11000,481!12,čftlê!CveĜkpwjdf,3+kk,|  zateplen  |  MHD  
X,16.07.2024,22.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02994979470qspobkfn.czuz.4ll.93.n3.dftlf.cvefkpwjdf.4/qiq,14200,481!15,čftlê!CveĜkpwjdf,3+kk,""
X,12.07.2024,16.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02993433::0busblujwoj.czu.4.qplpkf.vm.es.tufktlbmb.54923/qiq,5000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,11.07.2024,17.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02992855840qspobkfn.4ll.dftlf.cvefkpwjdf.dftlf.wscof.opwb.wmubwb/qiq,16500,481!12,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,10.07.2024,10.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02992372910qspobkfn.4ll.dftlf.cvefkpwjdf.dftlf.wscof.opwb.wmubwb/qiq,16500,481!12,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,09.07.2024,14.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029919776:0qspobkfn.npefsof.{sflpotusvpwbofip.czuz.4ll.67.n3.dftlf.cvefkpwjdf.6/qiq,16000,481!17,čftlê!CveĜkpwjdf,3+kk,""
X,08.07.2024,09.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02991639:40qspobkfn.4ll.dftlf.cvefkpwjdf.dftlf.wscof.opwb.wmubwb/qiq,16500,481!12,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,03.07.2024,08.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02989597520qspobkfn.czuv.4ll.t.mpe{jj.b.qbslpwbdjn.tubojn.dftlf.wscof/qiq,17500,481!22,čftlê!CveĜkpwjdf,3+kk,|  novostavb  
X,24.06.2024,31.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02985574830qspobkfn.czuv.4ll.w.qsj{fnj.spejoofip.epnv.w.vmjdj.qbmnpwb.w.{bebof.mp/qiq,12000,481!19,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,23.06.2024,03.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02985173410qspobkfn.czu.4ll.73/qiq,16000,481!12,čftlê!CveĜkpwjdf,3+kk,|  OV  |  MHD  |  balk  
X,16.06.2024,14.07.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02982253850qspobkfn.czuv.4ll.67.n3/qiq,Vtextu,481!17,čftlê!CveĜkpwjdf,3+kk,""
X,12.06.2024,27.06.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0297:5514:0qspobkfn.czu.4ll.213/qiq,23000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,30.05.2024,03.06.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02974517690qspobkfn.czuv.4ll.6:.n.dftlf.cvefkpwjdf.vm.publbspwb/qiq,14500,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,29.05.2024,29.05.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02973:94940qspobkfn.czuv.4ll.6:.n.dftlf.cvefkpwjdf.vm.publbspwb/qiq,21500,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,29.05.2024,29.05.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02973:94940qspobkfn.czuv.4ll.6:.n.dftlf.cvefkpwjdf.vm.publbspwb/qiq,21500,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,14.05.2024,11.06.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02967222:80qspobkfn.czuv.4ll.w.dfousv.dftlzdi.cvefkpwjd.vmjdf.qmbdifip/qiq,14500,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,07.05.2024,29.05.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02963965840czu.4ll.l.qspobknv.cf{.sl/qiq,22000,481!12,čftlê!CveĜkpwjdf,3+kk,|  balk  
X,28.04.2024,19.06.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02959882720qspobkfn.czu.4ll.t.mpe{jj.75n3/qiq,20900,481!22,čftlê!CveĜkpwjdf,3+kk,|  OV  |  centrum  |  MHD  
X,15.04.2024,17.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02953636470obcj{jn.qspobkfn.qbofmpwfip.czuv.4ll.w.dcvefkpwjdjdi/qiq,16000,481!15,čftlê!CveĜkpwjdf,3+kk,|  balk  
X,14.04.2024,29.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02952736:90obetubobseoj.czu.4ll.269n3.lsbtoz.wzimfe/qiq,17900,481!17,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,06.04.2024,10.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02949153360qspobkfn.czuv.4ll/qiq,16500,481!22,čftlê!CveĜkpwjdf,3+kk,|  po rekonstrukci  |  zateplen  |  plastová okna  
X,03.04.2024,22.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02947669470qspobkfn.czuv.4ll.76.n.dftlf.cvefkpwjdf.vm.mjqfotlb/qiq,19000,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,22.03.2024,03.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029421:4740qspobkfn.czuv.w.spejoofn.epnf.w.vmjdj.b.usbhfsb.w.dftlzdi.cvefkpwjdjdi/qiq,12000,481!21,čftlê!CveĜkpwjdf,3+kk,|  balk  
X,18.03.2024,13.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02939764320qsfnjpwz.czu.4ll5ll.269n3.tsvcfdhbsb{{bisbeb/qiq,19900,481!17,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  MHD  
X,14.03.2024,21.03.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02937939390qspobkfn.4ll.vm.ljkfwtlb.dftlf.cvefkpwjdf/qiq,10000,481!16,čftlê!CveĜkpwjdf,3+kk,""
X,13.03.2024,17.03.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02937435:204ll.231n3.epcsb.wpebhbsb{/qiq,21000,481!17,čftlê!CveĜkpwjdf,3+kk,|  po rekonstrukci  
X,05.03.2024,27.03.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02933585330qspobkfn.czu.4ll.93/qiq,16000,481!12,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,03.03.2024,02.05.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02932538260qspobkfn.czuv.4ll.84n3.tlvifstlfip/qiq,16000,481!12,čftlê!CveĜkpwjdf,3+kk,|  centrum  
X,02.03.2024,17.03.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029319968:0mvyvtoj.czu.wf.wjmf.269n3/qiq,19990,481!17,čftlê!CveĜkpwjdf,3+kk,|  osobní  |  MHD  
X,01.03.2024,03.03.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu02931733:60obcj{jn.l.qspobknv.opwz.czu.wfmjlptuj.w.dftlf.cvefkpwjdf/qiq,8000,481!12,čftlê!CveĜkpwjdf,3+kk,|  MHD  
X,26.02.2024,26.04.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu0292998:580qspobkfn.czuv.4ll.223n3.ctnfuboz.d.cvefkpwjdf/qiq,15770,481!12,čftlê!CveĜkpwjdf,3+kk,""
X,20.02.2024,21.02.2024,iuuqt;00sfbmjuz/cb{pt/d{0jo{fsbu029268:7470qspobkfn.4ll.dftlf.cvefkpwjdf.qsjdob.{b.wjbevlufn/qiq,13000,481!12,čftlê!CveĜkpwjdf,3+kk,|  MHD  |  plastová okna  
